STFIPS,NAME,YEAR,AdmAlc,AdmCoc,AdmMar,AdmHer,AdmOpi,AdmBen,AdmNMJ,RatAlc,RatCoc,RatMar,RatHer,RatOpi,RatBen,RatNMJ,lRatAlc,lRatCoc,lRatMar,lRatHer,lRatOpi,lRatBen,lRatNMJ,P017,P1824,P2565,P65
6,California,2008,44570,19501,34084,30442,7159,275,164034,121.7615278757815,53.27510781031221,93.11464922858731,83.16500856169039,19.557791744732324,0.7512770959353805,448.1272260169608,4.81024367571336,3.9940657021338652,4.544513711718112,4.432779259596108,3.0232400294067383,0.5603452908893589,6.107306201763088,0.254658921974191,0.104156482877972,0.530357290722135,0.110827304425702
6,California,2009,41690,14690,32911,28570,7948,303,144452,112.79386840735194,39.74434941002638,89.04195258225856,77.297213250133,21.50361396262013,0.8197779354144311,390.82033771117295,4.734388639813141,3.707317165287393,4.50027570152373,4.3605120116882095,3.113675916873168,0.5987144801358959,5.970803412563381,0.251466232359319,0.105038309196916,0.530823528622384,0.112671929821381
8,Colorado,2005,57236,4154,5820,1752,844,151,71074,1235.6948181821322,89.6826520848518,125.65070658012455,37.82474878494472,18.22151140096652,3.2600097411681803,1534.4498830714388,7.120197630702953,4.507366071846543,4.841432955430341,3.659057898568092,2.956030037337344,1.4492714469378618,7.3365787005149,0.249660397660738,0.102044997633794,0.548641072495708,0.0996535322097598
8,Colorado,2006,58108,4787,5981,1786,1022,174,72475,1230.9913751373551,101.41040326258897,126.70474658732914,37.83559227637015,21.65060207528012,3.686110333756106,1535.3496921780104,7.116387143368761,4.62898830180627,4.849720932178011,3.6593371528527814,3.1201864332658276,1.5446028852109135,7.337164551974453,0.248247243944028,0.101132250224185,0.549132567144936,0.101487938686851
8,Colorado,2007,58784,4652,6469,1661,1197,187,72936,1223.6805840626762,96.8386308699573,134.66231794878627,34.57630392841769,24.917420711809733,3.8926964687622556,1518.2765221692187,7.110435341274297,4.583319497719654,4.91016884182918,3.571679796246383,3.254915356957426,1.5877435766125807,7.325989528272478,0.247599226290148,0.0990724557793844,0.550294887369928,0.10303343056054
8,Colorado,2008,64961,4445,6879,1851,1552,198,78958,1328.5191615896993,90.90481478527444,140.68261437748097,37.85485088133701,31.739993823789863,4.049303335767005,1614.7721857853091,7.192572623207795,4.520753419559158,4.953589445996883,3.6598329308295456,3.4885973832988006,1.6192502804573705,7.387568255000498,0.246084957656149,0.0984725127972301,0.550296642145885,0.105145887400736
8,Colorado,2009,67496,3640,7187,2255,1904,214,81097,1357.4688844665184,73.20710470928836,144.5438081169383,45.3522036042432,38.29294707870468,4.303934177963656,1631.0100468706478,7.214113524273228,4.306859896388554,4.980477128008391,3.8362688335838646,3.6710450391234972,1.6684488429203697,7.397567691675843,0.244803954792602,0.0976047801825954,0.550117603995821,0.107473661028982
9,Connecticut,2005,14711,5942,3426,17175,1640,155,43690,419.4805979886831,169.43468922906362,97.69155928959475,489.7409605367162,46.764202345281774,4.4197874167796805,1245.8097563813176,6.041398338012436,5.13835216896451,4.5919994239334,6.195916413296078,3.866276454017616,1.6900565926859834,7.1283433729999715,0.240674248550595,0.0872659936423497,0.536495182716863,0.135564575090192
9,Connecticut,2006,14806,6263,3877,16518,1655,177,42574,420.9287383509692,178.05461895799812,110.22158034490798,469.6002228881067,47.05099702626327,5.032040165346585,1210.3620225958505,6.044836433309567,5.187690893140457,4.7115244308376445,6.154008949918536,3.872262884967173,1.7970852893947897,7.0995006440437445,0.238630147890808,0.0883850846917947,0.537581664041666,0.135403103375731
9,Connecticut,2007,15415,5836,4234,15528,1961,178,40523,437.0235337810828,165.4537361755692,120.03617528570254,440.2271445055241,55.59540381087924,5.04639565442963,1148.848826429505,6.082272639026833,5.11471741000264,4.796089470217651,6.089559809751368,4.0359277771570685,1.7994623349090766,7.047385757437602,0.236297193013294,0.0893606103303688,0.537823018935324,0.136519177721014
9,Connecticut,2008,17093,5637,4905,15544,2289,204,42270,482.09333369810685,158.98672685053697,138.34129771188287,438.4051236765561,64.55927226554535,5.753644186182285,1192.1889203427704,6.180209872454818,5.075090854608545,4.936926302834641,6.085421820502817,4.182954653532528,1.910082238636381,7.084384766931014,0.233142739168976,0.0903288292264818,0.53759653923943,0.138931892365112
9,Connecticut,2009,16978,4664,5754,14579,2367,347,40313,476.66816309811287,130.94477044938145,161.54721465817772,409.31471020187223,66.45503251579886,9.742246000414957,1131.813149898352,6.16891627194953,4.8823834293437836,5.090968511310441,6.016924451113217,4.211461190927561,2.374184192023036,7.032459331186303,0.230455777081689,0.0912859680493637,0.537749518713395,0.140508736155553
10,Delaware,2005,2122,1389,1953,2106,306,19,6240,251.07968999585873,164.3495237531799,231.08323966159853,249.186534934627,36.20659054605691,2.248121635212684,738.3304738803762,5.5297452676635075,5.1080615591888785,5.447096098960801,5.522206779376887,3.616485910803781,1.1780768708632143,6.605745011624772,0.238996627817547,0.0990948352363486,0.529294208128735,0.13261432881737
10,Delaware,2006,1975,1360,1808,2043,561,23,6358,229.84679983427753,158.274252037781,210.41165270905003,237.7605124361666,65.28812896558466,2.676696909462473,739.9321282766261,5.441754286324001,5.070627571948712,5.353807193530289,5.475461009537745,4.194010830867559,1.3020147701652318,6.607909026332644,0.237095993333861,0.0986409362387521,0.529464614066857,0.13479845636053
10,Delaware,2007,2232,1278,1716,2038,798,25,6705,256.03700147634237,146.60183149048635,196.84565167267183,233.78288934085387,91.54011074288584,2.8677979556041935,769.1434116930446,5.549220049147988,4.994518320561517,5.28748718969086,5.458661211963175,4.527642180181032,1.352685341377793,6.646576746457553,0.235337235832791,0.099681215579255,0.528239206468834,0.136742342119119
10,Delaware,2008,1959,999,1591,1881,1069,20,6339,221.63792576769993,113.02515969470763,180.0030321063862,212.81313852426928,120.94484055419665,2.262765959854006,717.1836709757273,5.405546800643963,4.736419123120419,5.198513783094498,5.365102449108199,4.8035688158882595,1.1825752895879802,6.576725345493035,0.233196134290634,0.100225824042793,0.526607864921923,0.139970176744649
10,Delaware,2009,1925,666,1807,1666,1377,31,5983,215.87251746604915,74.68628396487726,202.63981249929913,186.827851479708,154.41893846792192,3.4763885929597524,670.9429984412321,5.379309703793183,4.326596954659087,5.316352808287783,5.235525859717027,5.0461242996710505,1.4988166036964368,6.510173513177246,0.231250490619358,0.100694156302917,0.525914794837002,0.142140558240723
12,Florida,2005,13483,11341,13823,1515,2345,444,33511,75.56872146556351,63.56336647192435,77.47433336931577,8.491182453484294,13.143117394997143,2.4885049566647037,187.82047207835788,4.338188657396016,4.167647167458523,4.3627716078759535,2.250363204805566,2.6492281025764326,1.249473265254595,5.24079668045143,0.222406095088465,0.0904828809354626,0.52002882181957,0.167082202156503
12,Florida,2006,13823,12045,14211,1869,3404,537,36326,76.0885540202312,66.30157224724624,78.22429582445963,10.287890288925134,18.73728118967424,2.9559106929656482,199.9560741762945,4.344954813261025,4.209183598149661,4.372283017237826,2.423730495237258,2.9825092935000055,1.375210838421127,5.303086347740163,0.221440756008563,0.0909832613988338,0.522202742446602,0.165373240146001
12,Florida,2007,15033,11757,15207,1413,4065,639,37456,81.84412736128719,64.00860808798333,82.79143516151761,7.692792653595343,22.131070160555605,3.478906231880697,203.92161474385506,4.416960858575564,4.174519693250098,4.428330796554865,2.1624942517010317,3.141176742382548,1.499378871949245,5.322627538914321,0.219464975798463,0.0918978941565373,0.522413139224521,0.166223990820479
12,Florida,2008,23434,14951,24809,2021,8302,1096,56175,126.48358733231844,80.69711164143949,133.90506606330493,10.908224374780897,44.80953921792727,5.9155932284808825,303.2011401550306,4.847987629507129,4.403018648015062,4.904571316721355,2.4772292853324895,3.8244923493003067,1.9337787500821886,5.717689127862319,0.216889180590485,0.0926823410096611,0.521218547435798,0.169209930964055
12,Florida,2009,22556,11628,24955,1783,12495,1213,55281,120.92655604213536,62.33968760675431,133.78800345945592,9.558966546512119,66.98782220901231,6.503099506965339,296.3708523038342,4.803418863804081,4.148512109092558,4.903703199410013,2.356975408575407,4.2193286039768605,2.0153162027661105,5.6949800208296235,0.214301146797205,0.0928025002782447,0.521032514210854,0.171863838713697
13,Georgia,2005,15815,11278,6912,660,1874,503,37945,177.18057585535703,126.35109291790809,77.43737845793409,7.394194123587456,20.995029981216508,5.635272188128016,425.1101454841304,5.182797507161543,4.8469477833902745,4.36230057978462,2.1275402911137813,3.0908165178921165,1.8923996900215743,6.054697870323632,0.263681891909878,0.1006207538,0.538390319789933,0.0973070345001894
13,Georgia,2006,15937,10781,7085,800,1785,482,37848,174.06428025561465,117.75032976317887,77.38253282368262,8.737618385172349,19.495811021915802,5.2644150770663405,413.3767258025038,5.165153222225969,4.77702321986398,4.361601106917439,2.27599656877866,3.0202205248696683,1.8348852203926265,6.026775525764043,0.262785402017276,0.100005755906111,0.538280106856704,0.0989287352199089
13,Georgia,2007,17087,8855,7658,569,1345,565,34642,182.74889764564404,94.70600390075367,81.90384843274666,6.085569307682534,14.385045200058011,6.042788504113588,370.5031493088547,5.2135701388675715,4.561281033176036,4.417681483654184,1.9580602238569276,2.733395946700012,1.9520041860796151,5.917557341400091,0.262700764963549,0.0993487906080735,0.537951706462083,0.0999987379662947
13,Georgia,2008,16982,7631,7972,538,1574,615,32512,178.66681227664674,80.2853871442169,83.87303188490331,5.660272347475913,16.5599789496786,6.4703856760180045,342.0572017864998,5.191104092685717,4.397966260475077,4.441156397214168,1.8961603767306026,2.8656223894407966,2.0109466278009673,5.837897202318377,0.260824613305028,0.0998355259524013,0.537040643385693,0.102299217356878
13,Georgia,2009,17972,6338,8845,583,2080,734,33206,186.8026990557795,65.87778247359951,91.93578194682671,6.0597581543244745,21.619720344759703,7.629266698583472,345.1463623885051,5.235391938639894,4.202866811432481,4.531908737936004,1.9544107951570029,3.118822107426744,2.155159530289654,5.846861698296623,0.258374471434217,0.100584189789547,0.536408440588281,0.104632898187956
15,Hawaii,2005,1964,222,1564,161,143,10,5209,151.92666057619192,17.17297283498707,120.98436717981882,12.454273092040173,11.061869889203384,0.7735573349093274,402.94601575426867,5.0299584638317585,2.8999354812973177,4.803892898652561,2.599296757601673,2.49004922813621,0.5729873233863556,6.001281244661996,0.23090454379843,0.100666883778425,0.533647036617884,0.134781535805262
15,Hawaii,2006,2014,302,1616,160,123,3,4881,153.7720341047131,23.058169960091043,123.38411475333484,12.216248985478698,9.39124140758675,0.2290546684777256,372.67194561325954,5.041953286596674,3.180474646144609,4.823374477242506,2.581447056301422,2.340963278973537,0.20624531167574311,5.923378261726007,0.228530133286912,0.100393897678226,0.536081073136392,0.134994895898471
15,Hawaii,2007,2341,244,1776,147,159,2,5188,177.93148003876337,18.545613468371748,134.98774393372224,11.172972048568225,12.085051399471753,0.1520132251505881,394.32230604062556,5.187002939477248,2.972750886236186,4.912564763540773,2.499218088242142,2.5714704640960413,0.141511042373244,5.979701396842749,0.228177171413913,0.0971683736485074,0.538166340471621,0.136488114465959
15,Hawaii,2008,2816,244,1941,144,188,9,5433,211.37761003683346,18.315389506032446,145.69742225905318,10.809082331428984,14.111857488254506,0.6755676457143115,407.81766879620596,5.358365869672121,2.9609021619015796,4.988372113481625,2.4688689245170177,2.715479699785136,0.5161520008295478,6.0132692590812375,0.226010405243005,0.0964838205302005,0.539043681453341,0.138462092773453
15,Hawaii,2009,2572,221,2001,131,204,17,5275,190.98296078537658,16.410277734668828,148.58355541661686,9.72735920018831,15.14794867815584,1.2623290565129868,391.69328077094144,5.257406622180134,2.857060706247275,5.007855135812609,2.372797412669308,2.781793024768889,0.8163948386051297,5.973028851101297,0.224840111174063,0.0957454312969986,0.538049196676065,0.141365260852874
16,Idaho,2005,2359,66,1278,50,122,12,5074,165.16820340544768,4.621068853225751,89.48069688518954,3.5008097372922355,8.541975758993056,0.8401943369501367,355.2621721404161,5.113000548868237,1.726521833228985,4.505136533869158,1.5042573222092193,2.255700566637225,0.6098711839513986,5.875666898410862,0.276319612726424,0.107210197718732,0.501551208794594,0.11491898076025
16,Idaho,2006,2878,101,1701,84,227,14,6254,195.9597431415792,6.87697500253631,115.81915326053726,5.71946435854505,15.456171540353884,0.9532440597575083,425.82773926596116,5.282999358320646,2.06394394724101,4.76062704034533,1.9050084428083192,2.8007005764792297,0.6694916106805738,6.056380510909705,0.275591709227879,0.104750627949524,0.503398655517343,0.116259007305254
16,Idaho,2007,1826,101,1282,125,194,4,4969,121.32043943778008,6.710495281060125,85.17678168632753,8.30506841715362,12.889466183422421,0.2657621893489158,330.14307971869073,4.8066441541403515,2.042582424300618,4.456400787400427,2.230559242797287,2.631130724308687,0.23567446196088843,5.802550546988607,0.275744217180861,0.102548991598593,0.504531577531136,0.11717521368941
16,Idaho,2008,2428,104,1880,96,265,8,4633,158.2459982272277,6.778247041034465,122.52985035716148,6.256843422493351,17.271494864174358,0.5214036185411127,301.95787058762187,5.070450165265125,2.0513309967404147,4.81648283015935,1.9819449439978276,2.905342187741983,0.41963334200673064,5.7135937548773335,0.275266567599979,0.101235074821419,0.504111267532197,0.119387090046405
16,Idaho,2009,2900,99,1902,162,345,19,5313,186.56248331391583,6.3688571889922985,122.35925629760962,10.421766309260125,22.19450232527619,1.2223059251601383,341.79533580925334,5.234112034237787,1.997262631625878,4.815100881080971,2.4355208603292997,3.143915281852641,0.7985453618304758,5.837133580473689,0.274102747036069,0.0998270115456444,0.504017848239783,0.122052393178504
17,Illinois,2005,25886,15818,19748,12521,874,162,58792,205.28310170189255,125.44109181490136,156.6070730282382,99.29497475119358,6.931060453042343,1.2847045690993817,466.236734731425,5.329249505437236,4.839776522353644,5.06010505603752,4.608115591531214,2.0707867534453945,0.8262367245647214,6.146836055844758,0.253556113794055,0.0986015514948846,0.527514922200433,0.120327412510628
17,Illinois,2006,26834,15780,18584,19280,1392,169,66546,212.2278986282378,124.8027219331293,146.979327275366,152.48393402222644,11.009213493720912,1.3366070980164038,526.3068399088735,5.362361540335954,4.834714981020573,4.997072583436024,5.03359589719924,2.4856741463305747,0.8486999190504714,6.267782618022317,0.251602129238834,0.097968238577249,0.529948896528025,0.120480735655892
17,Illinois,2007,22727,13911,14421,16822,1377,153,56637,179.0110261088137,109.5710997579842,113.58815538853356,132.49982317078647,10.846050202483234,1.2051166891648037,446.10584264200645,5.193018105174205,4.705658750764991,4.741344442818028,4.89410015327603,2.4719944957727926,0.7907804277547288,6.102795351018578,0.249698130084234,0.0977830106272388,0.531031754745994,0.121487104542534
17,Illinois,2008,24090,12351,16207,19640,1608,176,60211,188.98508029865448,96.89309783182571,127.14326261520519,154.07500942571912,12.614695272737087,1.3807129154239597,472.352871310182,5.246945544333333,4.5838760448225235,4.853148877219699,5.04390893164086,2.61114974414459,0.8673999871247292,6.159841138491185,0.247383039102888,0.0977298412384116,0.531759142790662,0.123127976868038
17,Illinois,2009,23276,10188,15392,19496,1656,217,56131,181.8895350063899,79.613790283773,120.28027680092599,152.35084956541402,12.940757431284656,1.695739349389354,438.63384986439553,5.208882336736298,4.389669730209617,4.798104204220992,5.032728430586741,2.6348167389556094,0.9916725078826374,6.085942221076366,0.245249702698601,0.0976031622960092,0.532740350735162,0.124406784270228
